text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
@TonyStark769 However I will forward your comments as feedback to concern team internally. (2/2) ^SP,FALSE,0,TonyStark769,05-07-2016 14:57,FALSE,7.50341E+17,7.50343E+17,1512662538,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@TonyStark769 HI! I understand your concern, unfortunately you do not have the option. (1/2) ^SP",FALSE,0,TonyStark769,05-07-2016 14:57,FALSE,7.50341E+17,7.50343E+17,1512662538,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@Cody_Andersn Sorry to hear about the unexpected charge! If you didn't intend to keep it, you can cancel here: https://t.co/IMyUKSLuYy. ^LI",FALSE,0,Cody_Andersn,05-07-2016 14:56,FALSE,7.50338E+17,7.50343E+17,1695366108,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@eclipse1473 Aw, thanks for sharing! Glad that the Driver was so friendly. :) ^LP",FALSE,0,eclipse1473,05-07-2016 14:51,FALSE,7.50336E+17,7.50341E+17,22869955,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@Imperfect_Karan provide your tracking details. We consider it personal information. Our Twitter page is visible to public. (2/2) ^KH,FALSE,0,Imperfect_Karan,05-07-2016 14:50,FALSE,7.50333E+17,7.50341E+17,60319328,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@sazzleroberts We'd like to look into that for you. Get in touch here: https://t.co/JzP7hlA23B and we'll be happy to help. ^RS,FALSE,0,sazzleroberts,05-07-2016 14:50,FALSE,7.50334E+17,7.50341E+17,1473112958,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@Imperfect_Karan Hi there, I think I didn't get your concern. Could you please elaborate your concern? Also, please don?t (1/2) ^KH",FALSE,0,Imperfect_Karan,05-07-2016 14:50,FALSE,7.50333E+17,7.50341E+17,60319328,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@katjoyce975 Thanks for confirming. Since they're labeled as a business address, delivery would be made during business hours. ^ME",FALSE,0,katjoyce975,05-07-2016 14:47,FALSE,7.50335E+17,7.5034E+17,2861082166,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@TonyStark769 Hi there! Currently we don't have an update. We will pass on the feedback to the concerned team internally. ^OG.,FALSE,0,TonyStark769,05-07-2016 14:46,FALSE,7.50335E+17,7.5034E+17,1512662538,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@liamofaolain We'd appreciate a chance to look into this with you, please use this secure form: https://t.co/Ee92Cl86W4 ^JW",FALSE,0,liamofaolain,05-07-2016 14:46,FALSE,7.50334E+17,7.5034E+17,93895569,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@RoboWHU If you haven't used the Prime benefits since the charge, you should be eligible for a refund when you cancel. ^LP",FALSE,0,RoboWHU,05-07-2016 14:45,FALSE,7.50335E+17,7.5034E+17,2722020892,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@FreezeMarie Are you still on hold? Did you receive a resolution? ^MC,FALSE,0,FreezeMarie,05-07-2016 14:44,FALSE,7.50335E+17,7.50339E+17,1638894907,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@theediguy Alexa uses AccuWeather for the latest weather info. Please reach out to us so we can look into it: https://t.co/hApLpMlfHN. ^LI,FALSE,0,theediguy,05-07-2016 14:43,FALSE,7.50334E+17,7.50339E+17,14122207,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@HOUSEorsomethin They will respond via e-mail within 24-48 hours. ^ME,FALSE,0,HOUSEorsomethin,05-07-2016 14:42,FALSE,7.50332E+17,7.50339E+17,3167130131,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@CaraLGxx Please give us a call: https://t.co/JzP7hlA23B so we can look into this with you. ^ME,FALSE,0,CaraLGxx,05-07-2016 14:41,FALSE,7.50332E+17,7.50339E+17,92132945,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@egtobias Did we provide any options for you or insight into what happened? ^LP,FALSE,0,egtobias,05-07-2016 14:39,FALSE,7.50334E+17,7.50338E+17,15246664,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@JenniferGoddard Thanks for bringing this to our attnetion. Were the contents okay? ^JW,FALSE,0,JenniferGoddard,05-07-2016 14:39,FALSE,7.50334E+17,7.50338E+17,15597658,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@innsidetrack Sorry to hear it hasn't arrived yet. Address can't be changed after shipping. What information does the tracking show? ^LP,FALSE,0,innsidetrack,05-07-2016 14:35,FALSE,7.50334E+17,7.50337E+17,1247429875,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@aritramitra95 accordingly. Also please don't provide your order details, we consider it to be personal information. (2/2) ^SP",FALSE,0,aritramitra95,05-07-2016 14:35,FALSE,7.50335E+17,7.50337E+17,275455580,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@aritramitra95 Hi! I apologize for the inconvenience.Please contact us here: https://t.co/rS49hgaADF so that we can assist you (1/2) ^SP,FALSE,0,aritramitra95,05-07-2016 14:35,FALSE,7.50335E+17,7.50337E+17,275455580,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@JosGallacher Sorry about that! The link is: https://t.co/gw7ESq1FCA for the UK. ^LP,FALSE,0,JosGallacher,05-07-2016 14:33,FALSE,7.50335E+17,7.50337E+17,50242581,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@SamaritanGal Hi! I will forward your comments as feedback to concern team internally. ^SP,FALSE,1,SamaritanGal,05-07-2016 14:33,FALSE,7.50335E+17,7.50337E+17,847316724,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@abhyrama Hi! Apologies for the bad experience. We're working on this. We'll update you soon. ^SG,FALSE,0,abhyrama,05-07-2016 14:33,FALSE,7.50333E+17,7.50337E+17,15942042,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@torvos If you mark it as a gift, they should not see anything: https://t.co/XM8XGswVvT. ^MC",FALSE,0,torvos,05-07-2016 14:32,FALSE,7.50329E+17,7.50336E+17,15399231,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@shutupjillianx Have you had a moment to use the link provided above? ^JW,FALSE,0,shutupjillianx,05-07-2016 14:32,FALSE,7.50332E+17,7.50336E+17,367503092,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@Satwik680 Appreciate your time and patience. Do keep us posted further. ^RW,FALSE,0,Satwik680,05-07-2016 14:32,FALSE,7.50334E+17,7.50336E+17,323827121,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@MuSiCaDDiCt661 I'm sorry, this giveaway ended: https://t.co/uNL86ClCcm as all prizes were awarded. ^LP",FALSE,0,MuSiCaDDiCt661,05-07-2016 14:30,FALSE,7.5032E+17,7.50336E+17,23203764,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@adamjwinn Sorry to hear all this. Can you please reach out to us here: https://t.co/JzP7hlA23B? ^MC,FALSE,0,adamjwinn,05-07-2016 14:30,FALSE,7.5033E+17,7.50336E+17,986521686,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@nanedna I'm sorry to see this! If you'd like, you can submit feedback directly to our Shipping team here: https://t.co/tk4we4yTrT. ^KL",FALSE,0,nanedna,05-07-2016 14:27,FALSE,7.5033E+17,7.50335E+17,108384135,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@HancyCarl Check out the available promotions here: https://t.co/ZWH54NN5O7! ^JW,FALSE,0,HancyCarl,05-07-2016 14:25,FALSE,7.5033E+17,7.50335E+17,713256041,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@ErinLoretta You'll want to be logged out to change the password. Click the ""Forgot Your Password"" button here: https://t.co/XAVhKtcxEs. ^KL",FALSE,0,ErinLoretta,05-07-2016 14:24,FALSE,7.5033E+17,7.50335E+17,22156403,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@katjoyce975 Hi Kathryn. Is the address down on your account as a business premises? ^DC,FALSE,0,katjoyce975,05-07-2016 14:23,FALSE,7.50328E+17,7.50334E+17,2861082166,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@Bamster67 I'm sorry, we don't have any insight on if/when that will change. If needed, you can cancel here: https://t.co/8SwI97Czfq. ^KL",FALSE,0,Bamster67,05-07-2016 14:20,FALSE,7.50328E+17,7.50334E+17,31527712,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@BreaUhhh You're welcome! We hope you have a great rest of your day. ^LP,FALSE,1,BreaUhhh,05-07-2016 14:19,FALSE,7.50328E+17,7.50333E+17,377094057,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@kateejamieson I'm sorry he wasn't able to help. If you're still on the call, you can ask to speak with Amazon Logistics. ^KL",FALSE,0,kateejamieson,05-07-2016 14:19,FALSE,7.50327E+17,7.50333E+17,249956299,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@hakeemjefferson I can ""roll"" with that product answer but I'm genuinely curious as to how in-depth the 5th answer went. ^MC",FALSE,0,hakeemjefferson,05-07-2016 14:18,FALSE,7.50328E+17,7.50333E+17,18137417,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@JosGallacher To cancel a Kindle book order, you'll want to go to: https://t.co/o87OnrGtCn, click on [...] and return for refund. ^LP",FALSE,0,JosGallacher,05-07-2016 14:16,FALSE,7.50328E+17,7.50333E+17,50242581,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@abhyrama Hey! Apologies, have you received any  correspondence in regards with the delay? ^SS",FALSE,0,abhyrama,05-07-2016 14:16,FALSE,7.50331E+17,7.50332E+17,15942042,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@shutupjillianx Is today the delivery date we provided? If so, and it doesn't arrive today, let us know here: https://t.co/hApLpMlfHN. ^KL",FALSE,0,shutupjillianx,05-07-2016 14:13,FALSE,7.50327E+17,7.50332E+17,367503092,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@HOUSEorsomethin There's not a way to check the order if it's locked. The account specialist will be able to assist when they e-mail. ^LP,FALSE,0,HOUSEorsomethin,05-07-2016 14:13,FALSE,7.50327E+17,7.50332E+17,3167130131,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@egtobias Sorry to hear this. What was the initial issue? We want to help out, but need a few more details first. ^JW",FALSE,0,egtobias,05-07-2016 14:12,FALSE,7.50329E+17,7.50332E+17,15246664,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@CaraLGxx Hi. You can find information on identifying whether an e-mail is genuine here: https://t.co/aV5adnVs1L. ^DC,FALSE,0,CaraLGxx,05-07-2016 14:12,FALSE,7.50327E+17,7.50332E+17,92132945,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@illusionatorr Thanks for sharing! Happy Shopping!  You may visit this link https://t.co/2MST3nmG4e for a feedback on packaging ^OG.,FALSE,0,illusionatorr,05-07-2016 14:12,FALSE,7.50327E+17,7.50332E+17,2333131616,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@MyActivism That's odd. We'd like to try some troubleshooting. Please try clearing cache and cookies, and trying a different browser. ^LP",FALSE,0,MyActivism,05-07-2016 14:11,FALSE,7.50326E+17,7.50331E+17,2211744080,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@MyActivism Sorry to see this. We'd like a specialist to contact you. Can you fill in your details: https://t.co/mk7tow11c4? ^MC,FALSE,0,MyActivism,05-07-2016 14:07,FALSE,7.50326E+17,7.5033E+17,2211744080,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@RoboWHU If so, you can easily cancel the membership: https://t.co/FRcPqkhs4f. I hope this helps! 2/2 ^KL",FALSE,0,RoboWHU,05-07-2016 14:06,FALSE,7.50327E+17,7.5033E+17,2722020892,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@RoboWHU Sounds like a Prime trial may have renewed. Does it show that you're a current Prime member here: https://t.co/vmej07A961? 1/2,FALSE,0,RoboWHU,05-07-2016 14:06,FALSE,7.50327E+17,7.5033E+17,2722020892,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@Fraser_Realty Have you had a moment to discuss this with our Support team? If not: https://t.co/EKXRLsnxJu ^JW,FALSE,0,Fraser_Realty,05-07-2016 14:05,FALSE,7.50326E+17,7.5033E+17,522615570,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@immersiveRx Has the order missed its Delivery Date listed here: https://t.co/q4LAMZ3tbE? ^JW,FALSE,0,immersiveRx,05-07-2016 14:03,FALSE,7.50326E+17,7.50329E+17,3111044477,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@Fraser_Realty They'll only respond via e-mail. I'd suggest looking through your inbox and spam around the time the account was locked. ^KL,FALSE,0,Fraser_Realty,05-07-2016 13:59,FALSE,7.50325E+17,7.50328E+17,522615570,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@PoshPawsInt We do recommend removing your tweet with your phone number for your security as this is a public profile. ^LP,FALSE,0,PoshPawsInt,05-07-2016 13:58,FALSE,7.50326E+17,7.50328E+17,1218056600,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@VikramSubhash product belonging to a different batch or different M.R.P.s being used by manufacturers in different regions. (5/5) ^RW,FALSE,0,VikramSubhash,05-07-2016 13:58,FALSE,7.50322E+17,7.50328E+17,599300596,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@PoshPawsInt We aren't able to call or access accounts here. The secure form sends your info directly to our team to investigate. ^LP,FALSE,0,PoshPawsInt,05-07-2016 13:58,FALSE,7.50326E+17,7.50328E+17,1218056600,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@VikramSubhash M.R.P. given on the website due to various reasons including time lag in updating prices post changes in M.R.P., (4/5) ^RW",FALSE,0,VikramSubhash,05-07-2016 13:57,FALSE,7.50322E+17,7.50328E+17,599300596,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@VikramSubhash that this information is accurate, there may be cases where M.R.P. of the product delivered is different from the (3/5) ^RW",FALSE,0,VikramSubhash,05-07-2016 13:57,FALSE,7.50322E+17,7.50328E+17,599300596,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@VikramSubhash price listed on the product itself as shared by Manufacturers, Distributors or Sellers. While we attempt to ensure (2/5) ^RW",FALSE,0,VikramSubhash,05-07-2016 13:56,FALSE,7.50322E+17,7.50328E+17,599300596,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@VikramSubhash Hi, I'm sorry you feel this way. The M.R.P. displayed for products on our website represents the full retail (1/5) ^RW",FALSE,0,VikramSubhash,05-07-2016 13:56,FALSE,7.50322E+17,7.50328E+17,599300596,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@katjoyce975 I'm sorry they've been delayed. Most of our carriers deliver till 9pm, you should have them by then. ^MG",FALSE,0,katjoyce975,05-07-2016 13:56,FALSE,7.50325E+17,7.50327E+17,2861082166,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@Bamster67 Prime Video does have geographical restrictions set by content publishers. It's avail in UK, Isle of Man and Channel Islands. ^LP",FALSE,0,Bamster67,05-07-2016 13:56,FALSE,7.50326E+17,7.50327E+17,31527712,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@chris_mc_cabe Sorry the options are faded. Please try selecting a different reason till you can click on one of the buttons. ^MG,FALSE,0,chris_mc_cabe,05-07-2016 13:53,FALSE,7.50326E+17,7.50327E+17,13413142,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@hannahwaalsh Sorry for the annoyance! I've passed your feedback to our Web team for future improvements. ^LP,FALSE,1,hannahwaalsh,05-07-2016 13:52,FALSE,7.50326E+17,7.50327E+17,7.10092E+17,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@KinghAugust Sorry to hear this. Please reach out to us here: https://t.co/hApLpMlfHN so we can rectify this. ^MC,FALSE,0,KinghAugust,05-07-2016 13:51,FALSE,7.50323E+17,7.50326E+17,100557021,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@Fraser_Realty I'm sorry to hear it keeps getting locked. Have the Account Specialist provided any insight as to what's happening? ^LP,FALSE,0,Fraser_Realty,05-07-2016 13:50,FALSE,7.50324E+17,7.50326E+17,522615570,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@rachkmc I'm happy to hear we were able to offer you an option. Hope you have a great rest of your day! ^KL,FALSE,0,rachkmc,05-07-2016 13:50,FALSE,7.50324E+17,7.50326E+17,487729983,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@kateejamieson I'd like to make sure it's known as a business address. When you have a moment, can you call us: https://t.co/JzP7hlA23B? ^KL",FALSE,0,kateejamieson,05-07-2016 13:48,FALSE,7.50324E+17,7.50326E+17,249956299,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@RoboWHU We'll be happy to. Without giving personal info, can you tell us what issue you're facing? ^MC",FALSE,0,RoboWHU,05-07-2016 13:47,FALSE,7.50324E+17,7.50325E+17,2722020892,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@BenjaminButson Does tracking show it's out for delivery still? If so, we deliver till 9 pm, and it should be on the way still. ^LP",FALSE,0,BenjaminButson,05-07-2016 13:47,FALSE,7.50323E+17,7.50325E+17,1168606591,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@Float_ca Hi. I'm sorry to hear that. If you get in touch: https://t.co/hApLpMlfHN, we'll be happy to investigate. ^DC",FALSE,0,Float_ca,05-07-2016 13:45,FALSE,7.5032E+17,7.50325E+17,4438908792,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@tashgregory86 Please reach out to us here: https://t.co/JzP7hlA23B and we can help. ^MC,FALSE,0,tashgregory86,05-07-2016 13:43,FALSE,7.50323E+17,7.50324E+17,350609464,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@DebsBM Please check to see if an Account Specialist has replied via e-mail. Check Junk folder in case it gets routed there too. ^MG,FALSE,0,DebsBM,05-07-2016 13:43,FALSE,7.50321E+17,7.50324E+17,180071441,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@Fraser_Realty I'm sorry. Have you received instructions from our Account Specialists? Check Spam folder too, in case. ^MG",FALSE,0,Fraser_Realty,05-07-2016 13:42,FALSE,7.50314E+17,7.50324E+17,522615570,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@kateejamieson Was the address marked as commercial? If so, they will deliver till 5 pm. Was a safe place set: https://t.co/K40UHEk4nL. ^LP",FALSE,0,kateejamieson,05-07-2016 13:41,FALSE,7.50322E+17,7.50324E+17,249956299,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@chris_mc_cabe Sorry to see this. Have you reached out to us? You can do so here: https://t.co/JzP7hlA23B. ^MC,FALSE,0,chris_mc_cabe,05-07-2016 13:41,FALSE,7.50323E+17,7.50324E+17,13413142,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
